,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
158,KEGG_2021_Human,positive regulation of tau-protein kinase activity (GO:1902949),1/6,0.0593823976097501,0.394327522220119,0,0,19.5960396039604,55.334462490340414,EGR1
159,KEGG_2021_Human,monoterpenoid metabolic process (GO:0016098),1/6,0.0593823976097501,0.394327522220119,0,0,19.5960396039604,55.334462490340414,CYP2C9
160,KEGG_2021_Human,negative regulation of amino acid transport (GO:0051956),1/6,0.0593823976097501,0.394327522220119,0,0,19.5960396039604,55.334462490340414,TRH
161,KEGG_2021_Human,negative regulation of secretion by cell (GO:1903531),2/39,0.0594553715492694,0.394327522220119,0,0,5.313970687105016,14.998837994836284,CHGA;TRH
162,KEGG_2021_Human,endothelial cell migration (GO:0043542),2/39,0.0594553715492694,0.394327522220119,0,0,5.313970687105016,14.998837994836284,NR4A1;EGR3
163,KEGG_2021_Human,second-messenger-mediated signaling (GO:0019932),3/89,0.0620757125675136,0.394327522220119,0,0,3.4379651162790696,9.555481854925755,RCAN1;EDN2;RCAN2
164,KEGG_2021_Human,fatty acid derivative biosynthetic process (GO:1901570),2/40,0.0621781008339573,0.394327522220119,0,0,5.173867504582352,14.371722970515092,GGTLC2;ACSS3
165,KEGG_2021_Human,synaptic vesicle exocytosis (GO:0016079),2/40,0.0621781008339573,0.394327522220119,0,0,5.173867504582352,14.371722970515092,SYT5;SYT1
166,KEGG_2021_Human,regulation of cell development (GO:0060284),2/41,0.0649425225820099,0.394327522220119,0,0,5.040949100650593,13.783228528972014,HES6;HDAC9
167,KEGG_2021_Human,carboxylic acid transmembrane transport (GO:1905039),2/41,0.0649425225820099,0.394327522220119,0,0,5.040949100650593,13.783228528972014,SLC7A7;SLC23A1
168,KEGG_2021_Human,regulation of cytokine production (GO:0001817),4/150,0.0668143860747237,0.394327522220119,0,0,2.7054450333861086,7.320492897357487,BTNL8;C1QTNF3;LRRC19;HDAC9
169,KEGG_2021_Human,determination of left/right symmetry (GO:0007368),2/42,0.0677475195690921,0.394327522220119,0,0,4.914676616915423,13.230149388692144,LEFTY1;ENKUR
170,KEGG_2021_Human,negative regulation of catecholamine secretion (GO:0033604),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,CHGA
171,KEGG_2021_Human,purine ribonucleoside metabolic process (GO:0046128),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,GNMT
172,KEGG_2021_Human,pyrimidine-containing compound biosynthetic process (GO:0072528),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,TPK1
173,KEGG_2021_Human,atrioventricular valve formation (GO:0003190),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,GATA4
174,KEGG_2021_Human,negative regulation of lymphocyte differentiation (GO:0045620),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,ID2
175,KEGG_2021_Human,negative regulation of p38MAPK cascade (GO:1903753),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,DUSP1
176,KEGG_2021_Human,negative regulation of striated muscle tissue development (GO:0045843),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,FGF8
177,KEGG_2021_Human,chemical homeostasis within a tissue (GO:0048875),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,NAPSA
178,KEGG_2021_Human,regulation of ketone biosynthetic process (GO:0010566),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,EGR1
179,KEGG_2021_Human,"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay (GO:0031086)",1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,ZFP36
180,KEGG_2021_Human,creatine metabolic process (GO:0006600),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,CKM
181,KEGG_2021_Human,regulation of metallopeptidase activity (GO:1905048),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,CLDN4
182,KEGG_2021_Human,regulation of potassium ion export across plasma membrane (GO:1903764),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,KCNE3
183,KEGG_2021_Human,photoreceptor cell differentiation (GO:0046530),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,DCX
184,KEGG_2021_Human,pituitary gland development (GO:0021983),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,HESX1
185,KEGG_2021_Human,positive regulation of cAMP-mediated signaling (GO:0043950),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,SCTR
186,KEGG_2021_Human,regulation of striated muscle cell differentiation (GO:0051153),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,HDAC9
187,KEGG_2021_Human,positive regulation of hormone metabolic process (GO:0032352),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,EGR1
188,KEGG_2021_Human,positive regulation of microtubule nucleation (GO:0090063),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,HSPA1B
189,KEGG_2021_Human,surfactant homeostasis (GO:0043129),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,NAPSA
190,KEGG_2021_Human,terpenoid metabolic process (GO:0006721),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,CYP2C9
191,KEGG_2021_Human,thiamine-containing compound metabolic process (GO:0042723),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,TPK1
192,KEGG_2021_Human,positive regulation of striated muscle contraction (GO:0045989),1/7,0.0689325113692965,0.394327522220119,0,0,16.32920792079208,43.6745460945832,CHGA
193,KEGG_2021_Human,positive regulation of neuron differentiation (GO:0045666),2/43,0.0705919927284198,0.394327522220119,0,0,4.794563766533187,12.709614502840314,DLX2;NRCAM
194,KEGG_2021_Human,positive regulation of mRNA catabolic process (GO:0061014),2/44,0.073474860961714,0.394327522220119,0,0,4.680170575692964,12.219045309178888,BTG2;ZFP36
195,KEGG_2021_Human,mRNA catabolic process (GO:0006402),2/44,0.073474860961714,0.394327522220119,0,0,4.680170575692964,12.219045309178888,ZFP36;HSPA1B
196,KEGG_2021_Human,cellular transition metal ion homeostasis (GO:0046916),3/96,0.0742671153396331,0.394327522220119,0,0,3.1780645161290324,8.263244291509611,HEPH;MT1F;MT1G
197,KEGG_2021_Human,action potential (GO:0001508),2/45,0.0763950608182107,0.394327522220119,0,0,4.571097998380192,11.756120031929305,KCNE3;KCNMB2
198,KEGG_2021_Human,positive regulation of nervous system development (GO:0051962),2/45,0.0763950608182107,0.394327522220119,0,0,4.571097998380192,11.756120031929305,PTPRD;SLITRK2
199,KEGG_2021_Human,cellular response to growth factor stimulus (GO:0071363),4/158,0.0775683134093143,0.394327522220119,0,0,2.5638582523004634,6.554750438326629,NR4A1;ZFP36;EGR3;MT1G
200,KEGG_2021_Human,regulation of actin filament length (GO:0030832),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,NEB
201,KEGG_2021_Human,aromatic compound biosynthetic process (GO:0019438),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,TPK1
202,KEGG_2021_Human,basic amino acid transport (GO:0015802),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,SLC7A7
203,KEGG_2021_Human,negative regulation of long-term synaptic potentiation (GO:1900272),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,FAM107A
204,KEGG_2021_Human,negative regulation of muscle cell differentiation (GO:0051148),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,ID2
205,KEGG_2021_Human,negative regulation of potassium ion transmembrane transporter activity (GO:1901017),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,KCNE3
206,KEGG_2021_Human,regulation of extent of cell growth (GO:0061387),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,NRCAM
207,KEGG_2021_Human,negative regulation of striated muscle cell apoptotic process (GO:0010664),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,GATA4
208,KEGG_2021_Human,peptidyl-lysine deacetylation (GO:0034983),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,HDAC9
209,KEGG_2021_Human,positive regulation of astrocyte differentiation (GO:0048711),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,ID2
210,KEGG_2021_Human,regulation of skeletal muscle fiber development (GO:0048742),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,HDAC9
211,KEGG_2021_Human,forebrain neuron development (GO:0021884),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,ROBO2
212,KEGG_2021_Human,short-chain fatty acid catabolic process (GO:0019626),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,PCCA
213,KEGG_2021_Human,mammary gland epithelial cell differentiation (GO:0060644),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,ID2
214,KEGG_2021_Human,mast cell activation involved in immune response (GO:0002279),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,CHGA
215,KEGG_2021_Human,mast cell degranulation (GO:0043303),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,CHGA
216,KEGG_2021_Human,vascular associated smooth muscle contraction (GO:0014829),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,EDN2
217,KEGG_2021_Human,water homeostasis (GO:0030104),1/8,0.0783861368299569,0.394327522220119,0,0,13.995756718528996,35.63471085401791,SCTR
218,KEGG_2021_Human,positive regulation of smooth muscle cell proliferation (GO:0048661),2/46,0.0793515463245756,0.394327522220119,0,0,4.466983265490728,11.318743026227803,JUN;ID2
219,KEGG_2021_Human,regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),3/100,0.0816743571184012,0.394327522220119,0,0,3.0463917525773194,7.63125762325125,CITED1;IL17RD;PBLD
220,KEGG_2021_Human,regulation of cell cycle (GO:0051726),6/296,0.0818247370695966,0.394327522220119,0,0,2.0486959565902327,5.128245877710035,PPP1R15A;NR4A1;JUN;JUND;DUSP1;ID2
221,KEGG_2021_Human,cilium organization (GO:0044782),5/228,0.0832564693447193,0.394327522220119,0,0,2.216560221044526,5.509990660307536,CFAP221;TTLL3;CFAP70;CYS1;CFAP126
222,KEGG_2021_Human,regulation of cell death (GO:0010941),3/102,0.0854933232185212,0.394327522220119,0,0,2.9845454545454544,7.339943364981575,PACRG;SPEF1;HSPA1B
223,KEGG_2021_Human,calcium-mediated signaling (GO:0019722),3/102,0.0854933232185212,0.394327522220119,0,0,2.9845454545454544,7.339943364981575,RCAN1;EDN2;RCAN2
224,KEGG_2021_Human,basement membrane assembly (GO:0070831),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,NTNG2
225,KEGG_2021_Human,biotin metabolic process (GO:0006768),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,PCCA
226,KEGG_2021_Human,negative regulation of lipase activity (GO:0060192),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,HDAC9
227,KEGG_2021_Human,cellular response to interleukin-17 (GO:0097398),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,IL17RB
228,KEGG_2021_Human,neuronal ion channel clustering (GO:0045161),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,NRCAM
229,KEGG_2021_Human,nucleoside diphosphate phosphorylation (GO:0006165),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,AK8
230,KEGG_2021_Human,nucleoside triphosphate biosynthetic process (GO:0009142),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,AK8
231,KEGG_2021_Human,nucleotide phosphorylation (GO:0046939),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,AK8
232,KEGG_2021_Human,one-carbon compound transport (GO:0019755),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,SLC14A2
233,KEGG_2021_Human,phenol-containing compound biosynthetic process (GO:0046189),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,CITED1
234,KEGG_2021_Human,regulation of PERK-mediated unfolded protein response (GO:1903897),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,PPP1R15A
235,KEGG_2021_Human,embryonic digestive tract morphogenesis (GO:0048557),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,ID2
236,KEGG_2021_Human,epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,FGF8
237,KEGG_2021_Human,positive regulation of blood pressure (GO:0045777),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,ID2
238,KEGG_2021_Human,fatty acid alpha-oxidation (GO:0001561),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,PECR
239,KEGG_2021_Human,regulation of tumor necrosis factor superfamily cytokine production (GO:1903555),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,ZFP36
240,KEGG_2021_Human,"regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)",1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,SPEF1
241,KEGG_2021_Human,interleukin-17-mediated signaling pathway (GO:0097400),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,IL17RB
242,KEGG_2021_Human,intestinal epithelial cell differentiation (GO:0060575),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,GATA4
243,KEGG_2021_Human,short-chain fatty acid metabolic process (GO:0046459),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,PCCA
244,KEGG_2021_Human,ketone body biosynthetic process (GO:0046951),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,ACSS3
245,KEGG_2021_Human,L-ascorbic acid metabolic process (GO:0019852),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,SLC23A1
246,KEGG_2021_Human,leukotriene D4 biosynthetic process (GO:1901750),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,GGTLC2
247,KEGG_2021_Human,leukotriene D4 metabolic process (GO:1901748),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,GGTLC2
248,KEGG_2021_Human,mast cell mediated immunity (GO:0002448),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,CHGA
249,KEGG_2021_Human,positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265),1/9,0.0877442437219528,0.394327522220119,0,0,12.245668316831685,29.797740052778707,HSPA1B
250,KEGG_2021_Human,RNA catabolic process (GO:0006401),2/49,0.0884285133612782,0.394327522220119,0,0,4.181221551815392,10.141807142417845,ZFP36;HSPA1B
251,KEGG_2021_Human,negative regulation of transcription by RNA polymerase II (GO:0000122),11/684,0.0897336523062035,0.394327522220119,0,0,1.628002724120852,3.924967095571496,DNAJB1;JUN;LEFTY1;ZFP36;DLX2;ID2;HESX1;FOSB;NR0B2;HDAC9;ATF3
252,KEGG_2021_Human,positive regulation of fat cell differentiation (GO:0045600),2/51,0.0946428395057055,0.394327522220119,0,0,4.010153315057366,9.454518139180008,ZFP36;ID2
253,KEGG_2021_Human,gonad development (GO:0008406),2/51,0.0946428395057055,0.394327522220119,0,0,4.010153315057366,9.454518139180008,FGF8;GATA4
254,KEGG_2021_Human,response to calcium ion (GO:0051592),3/107,0.0953645779394497,0.394327522220119,0,0,2.8403365384615387,6.674927400083729,SYT5;SYT1;KCNMB2
255,KEGG_2021_Human,receptor guanylyl cyclase signaling pathway (GO:0007168),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,GUCY2C
256,KEGG_2021_Human,negative regulation of delayed rectifier potassium channel activity (GO:1902260),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,KCNE3
257,KEGG_2021_Human,regulation of actin filament-based movement (GO:1903115),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,MYLK2
258,KEGG_2021_Human,regulation of axon guidance (GO:1902667),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,TUBB2B
259,KEGG_2021_Human,regulation of carbohydrate biosynthetic process (GO:0043255),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,GNMT
260,KEGG_2021_Human,calcium import into the mitochondrion (GO:0036444),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,MICU3
261,KEGG_2021_Human,regulation of epithelial cell apoptotic process (GO:1904035),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,ZFP36
262,KEGG_2021_Human,cGMP biosynthetic process (GO:0006182),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,GUCY2C
263,KEGG_2021_Human,chloride ion homeostasis (GO:0055064),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,SLC12A3
264,KEGG_2021_Human,neuron projection fasciculation (GO:0106030),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,NRCAM
265,KEGG_2021_Human,regulation of leukocyte tethering or rolling (GO:1903236),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,CCL25
266,KEGG_2021_Human,nucleoside metabolic process (GO:0009116),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,NME5
267,KEGG_2021_Human,regulation of microtubule nucleation (GO:0010968),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,HSPA1B
268,KEGG_2021_Human,omega-hydroxylase P450 pathway (GO:0097267),1/10,0.0970077921963338,0.394327522220119,0,0,10.884488448844884,25.39311940245665,CYP2C9
